tweetcreatedts,retweetcount,following,followers,text
2021-03-14 21:19:59,0,120,4694,"This incentivizes current $YFSI holders, meaning if you get a bag of it (minimum 50) you'll become a $YFSI ambassador and be allocated their new token on $BSC

Expect a fresh website soon as well :)

TG: https://t.co/l3KXoJ2Zmt
Website:https://t.co/0ryeOS7JFY

$YFI $ETH $DOT $ERN"
2021-03-14 21:18:55,3,106,98,"Where to buy hot #hot #holo #holochain 

#cryptocurrency #btc #ADA #eth #zil #VET #Doge #CHZ #XRP #XVG #TRX #RVN #CMT #RDD #link #DGB #glm #pac #sha #req #DOT #NEO #Nuls #IOTA #IOST #STMX #NPXS #FET #UNI #TEL #BTT #HBAR #ZRX #SNT #AAVE #MANA #decentralized #DeFi #DeWeb https://t.co/zngjLVCEdd"
2021-03-14 21:18:50,0,54,61,"The $WABI chart on #binance is looking soooo good. One of these days we're going to likely see 2/3 consecutive days of 50%+...

$ctsi $eth $xrp $brd $one $lto $vidt $ada $dot $doge $ckb $neo $storj $mth $btc $get $bnb $chz $storj $kmd $vet $eos $vra $neo $pre $kda $myst $cake"
2021-03-14 21:18:37,0,76,75,".. And here we have an #holo holder jumping on the moon.
 🔜 $HOT #holochain 🚀  #ATH 

#cryptocurrency #btc #ADA #eth #zil #VET #Doge #CHZ #XRP #XVG #TRX #RVN #CMT #RDD #link #DGB #glm #pac #sha #req #DOT #NEO #Nuls #IOTA #IOST #STMX #NPXS #FET #UNI https://t.co/bPSgU6v0Oc"
2021-03-14 21:18:32,125,1179,44,"Recently, @Grayscale has announced the list of under considered projects for their investment products.

Which project do you like most to be chosen?

$BTC $ETH $ADA $SUSHI $UNI $SNX $LINK $YFI $DOT $COMP $AAVE $GRT $ATOM $STX $MKR $LTC $XMR $NMR $BAT $LPT https://t.co/r0jgOBykuE"
2021-03-14 21:18:29,4,106,98,"Rocket #hot #holo #holochain Rocket 

#cryptocurrency #btc #ADA #eth #zil #VET #Doge #CHZ #XRP #XVG #TRX #RVN #CMT #RDD #link #DGB #glm #pac #sha #req #DOT #NEO #Nuls #IOTA #IOST #STMX #NPXS #FET #UNI #TEL #BTT #HBAR #ZRX #SNT #AAVE #MANA #decentralized #DeFi #DeWeb https://t.co/tTbwXKiTrk"
2021-03-14 21:18:09,1,8,0,Mt4com - #BTC  #ETH #BNB #USDT #ADA #DOT #XRP #UNI #LTC #LINK https://t.co/GlkHMIF2IS
2021-03-14 21:17:02,1,4495,1595,"Do you believe me now #VRA it's not even anywhere near its potential. 
Where to buy #BNB #BTC #Eth #xrp #trx  #DOGE #mastercard #ltc #link #rsr  #dot #fet #matic #celr #ada #ltc #kai #akro #vra #bat #zrx #ApplePay #Altseason2021

https://t.co/w8v8lMSWt0 https://t.co/B5T2ukcxji"
2021-03-14 21:17:00,0,5105,4769,$RISE #ieo #blockchain #dot #bounty #defi #Rise #RiseProtocol #RebaseToken #FrictionlessYield https://t.co/eyWaDVXULD
2021-03-14 21:15:32,1,3,2031,"🔄 Prices update in $USDT (1 hour):

$BTC - 60160.01 $      (+0.4 %)
$ETH - 1870.38 $       (+0.23 %)
$DOT - 36.83 $         (+0.34 %)
$ADA - 1.07 $          (-0.69 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-14 21:14:08,1,90989,82792,"$OCEAN up to something. $LUNA always up to something.  Officially staked $LUNA.   

$BTC $ETH $LTC $DOT $LINK $UNI $MANA $STMX $ENJ $HBAR"
2021-03-14 21:13:30,0,491,671,"$TVK 🚀🚀🚀 moon mision to break ATH in Binance BTC pair 👀
.
.
.
.
.
.
.
$BTC $DOT $LINK $ETH $XRP $XLM"
2021-03-14 21:13:21,0,84,492,Told my newbie friend who only uses Binance to invest in 5 coins and HODL: $SCRT $KSM $DOT $TVK $RSR.
2021-03-14 21:12:20,0,505,4871,@PadsBanger Yes. Look also at $dot and some other majorcaps. Most of them are stable and will move together soon
2021-03-14 21:11:17,1,2,883,"I have never seen this kind of back to back recover in crypto world like $PAINT do it now 🚀🚀🚀🚀 so next is $0.01...

$INJ $API3 $UNFI $BTC $ETH $DIA $TRB $GRT $VET $DOT $PHA $VIDT $REEF $SXP $UTK  $HTR $AXS $LINK $OCEAN $ALPHA $XVS $RSR $RARI $BONDLY"
2021-03-14 21:10:04,0,0,1986,"Polkadot $DOT current price in intl currencies

🇯🇵 4,016.28 Yen
🇰🇷 41,862.06 Won
🇲🇽 763.14 Peso
🇵🇭 1,785.68 Peso
🇵🇰 5,774.59 Rupee
🇷🇺 2,701.45 Ruble
🇸🇦 138.18 Riyal
🇸🇪 312.65 Krona
🇹🇷 278.51 Lira
🇿🇦 550.08 Rand

$DOT = $36.84"
2021-03-14 21:10:00,0,1,4633,"🔄 Prices update in $EUR (1 hour):

$BTC - 50050.6  € (+0.48 %)
$ETH - 1555.77  € (+0.2 %)
$DOT - 30.61  € (+0.4 %)
$ADA - 0.89  €  (-0.63 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-14 21:09:51,0,1456,2356,"$ewt $btc $eth $dot  @IBMEurope @Google @Facebook @Microsoft #COVAX @inclusivecap @RockefellerFdn @TempleInstitute @UN @wef @imf @WHO @WorldChambers 

Last one For today InshaAllah

Youtube Link under

Eyes, ears and heart open, doubt = shayon so flick 

https://t.co/IshU4m0tpY https://t.co/Tyx4giCjRC"
2021-03-14 21:08:45,0,14,6,"Best thing for me in $QFI is that it aims to operate as a protocol created and runned by the community. 
Have somebody tried this pools?

$xcash $xrp $enj $hbar $sfi $vibe $mis $uft $btc $dock $fusi $eos $eth $dusk $xrp $doge $scb $bnb $dot $inv $ada $link $btc"
2021-03-14 21:08:42,2,655,68,"#HOT #Holo #ETH #XRP #XVG #AAVE #VET #DOT #Doge #ADA #UNI #XTZ #TRX #FET #link #band #DGB #RDD #RVN #CHZ #HAI #NEO #Mana #BAL #SNT #SXP #ONT #YFI #IOTA #IOST #DeFi #LTC #LRC #WTC #theta #FTM #BTC #LCC #ZEL #CXO #POLY 

@PundiXLabs #NPXS is going to mint millionaires this year. https://t.co/4BtHOlHXRK"
2021-03-14 21:08:33,0,13,10,"Team from $QFI are running #BSC contracts atm which means this spring  we gonna see big news for all participants.

$iyf $dot $dot $nano $nano $egld $card $egld $paid $link $btc $coti $btc $ada $nano $nano $ada $dextf $bpc $paid $pxl $cake $tel $algo $dexe $link $doge $btc $dg"
2021-03-14 21:08:27,1,240,158,"@DYORCryptoBot #ardor still in the top 5 bullish trends #binance

Ardor is fully built out #mobilestaking #mainet #pos #multichain platform

👀 Keep an eye on $ignis as its Ardors first #childchain that one can plug into and use its array of prebuilt blockchain features

$DOT $cosmos #bitcoin"
2021-03-14 21:08:02,0,80,53,Never doubt $DOT.
2021-03-14 21:07:31,2,67,161,$shib #SHIBARMY #ShibaSwap #SHIBatoken $ersdl $eth $ada $dot $btc $doge $feg #doge #dogearmy #DogecoinToTheMoon #Dogecoinarmy @Shibtoken PLEASE READ!!!! https://t.co/xmO7y7vUDK
2021-03-14 21:06:53,2,4001,526,"#BITCOIN #ETHEREUM $DOT #TETHER #CRYPTO $BTC $ETH #POLKADOT #UNISWAP $UNI $USD $USDT $USDC #ALTSEASON $alts #DeFi #cryptoph

$DARK by @DarkBuild1 is rising ahead of its DEX launch next week https://t.co/cyEa9l11id"
2021-03-14 21:06:34,0,30,705,"Any update in my holdings I do I put in my bio as often as I can. 

$BTC $ADA $REN $ETH $SRK $LTC $UNI $ELA $DOGE $ankr 
$BNB $DOT $KCS $vet $fil $tel $enj
$chz $sxp $bch $aave $fet $vra"
2021-03-14 21:04:51,0,71,13,"I hate that when I speak about #crypto to people, they look at me crazy....but little did they know, I'm the one looking at them crazy! $xrp $ada $enj $vet $trx $hbar $one $btc $dot"
2021-03-14 21:04:36,1,1,186,"It’s been an awesome ride to this point, but still excited for what’s ahead. Specifically:
$SOL $SUSHI $SEEN $JRT $ALEPH $MUSE $GHST $XTZ $DCR $DOT $BTC $ETH $RUNE $RGT $ALN $XMR $SFI"
2021-03-14 21:04:13,0,30,705,"My main two holds right now are fet and ankr. Just letting you guys know where I stand 

$BTC $ADA $REN $ETH $SRK $LTC $UNI $ELA $DOGE $ankr 
$BNB $DOT $KCS $vet $fil $tel $enj
$chz $sxp $bch $aave $fet $vra"
2021-03-14 21:03:03,0,40,3,Possible breakout with higher highs with the help of @MoonbeamNetwork on $dot https://t.co/CHLpyoYXR0
2021-03-14 21:02:48,0,29,51,"#ManchesterCity #PSG #Barcelona #Juventus #BinanceSmartChain #Inter #Bitcoin #TRON #Ethereum #XRP #DOT #LinkedIn 

Let's raise Chiliz to $ 1"
2021-03-14 21:02:34,0,175,115,"$DOT
Still waiting https://t.co/uAeXRq37Nc"
2021-03-14 21:00:41,0,15,122,Geometric Pattern: Arch Dot: White/Red / Red Wolf https://t.co/6bBi8GMasT via @redbubble #art #geometricpattern #geometry #retro #arch #circle #dot #artdeco
2021-03-14 21:00:41,0,499,282,Geometric Pattern: Arch Dot: White/Red / Red Wolf https://t.co/JjBi8jJkGZ via @redbubble #art #geometricpattern #geometry #retro #arch #circle #dot #artdeco
2021-03-14 21:00:28,0,0,514,"I told you to buy $HOT not a joke.
Hot is on 🔥🔥🔥🔥🔥🔥🔥 movement again...... continue to hold till you make millions with it....... holders will be rewarded greatly this 2021.

$btc $eth $trx $iotx $xrp $dot $link $vet $nftx $twt $bot $xlm $doge $audio $alpha $chz $enj $npxs"
2021-03-14 21:00:12,2,322,65,"🔥🔥🔥 let's fucking go boys and girls $kai @KardiaChain
#Bitcoin #btc #ethereum #Interoperability $btc $eth $ada $ltc $link $doge $ksm $dot $luna $xlm $neo $bsc $ocean https://t.co/SVnfZEUXln"
2021-03-14 20:59:42,1,322,65,"$KAI what a beauty!It's still early,you can buy to catch the train! $KAI or cry. 100× EOY

$chz $axs $enj $mana $dot $hbar $dego $zil $ada $fet https://t.co/qc8ZtUFK4w"
2021-03-14 20:58:21,1,463,58,"💎 $XVG #XVG should back to 62 sat very soon 🚀

$sc $eth $ltc $xmr $xtz $dot $bnb $sushi $ada $coti $unfi $dgb $vet $zil $doge $neo $xlm $xem $bch https://t.co/5IyR9tfajf"
2021-03-14 20:58:11,2,28,2,"NEW HOMEPAGE AND UI COMING SOON!!!

https://t.co/KdBv0chnvL

$EYE

#Bitcoin #Etheruem #XRP #BitcoinCash #BitcoinSV #Litecoin #EOS #BNB #tezos #XLM #Cardano #chainlink #monero #Tron #AAVE #BTC #ETH #BCH #BSV $CAKE #XTZ #LINK #XMR #TRX $BTC $ETH $SWAP $BNB $UNI $SUSHI $LINK $DOT https://t.co/tdFuKAGkyX"
2021-03-14 20:58:08,10,480,62,"Polkadot projects that have 10x+'d and will still do another 10x+

$DOT
$KSM
$PHA
$OCEAN
$EWT
$ORAI
$CRU
$XRT
$ANKR
$POLS
$XOR
$LINA
$RING
$PCX

One of the easiest ecosystems to make huge gains

Find solid FA projects that are actually building with $DOT $KSM &amp; sit on your hands"
2021-03-14 20:57:26,3,191,128,Want a GEM that make you rich very soon? Check out $VRA USA Patent and no competitor. Unique product. Will be soon listed on Binance. HUGE! ... $RSR $STMX $BTC $ETH $DOT https://t.co/cduYul3Hq2
2021-03-14 20:56:23,0,783,430,Do you think I win money ? $dent $dot $zil $ada https://t.co/NZ0OaxhwGd
2021-03-14 20:55:55,3,3528,785,"Sunday watchlist for possible setups:

Looking for coins in some form of a reaccumulation range on 4H or higher time frame to leverage trade. Spot bags already packed. 
$BAT
$OCEAN
$ENJ
$DODO
$UNI
$RSR
$DOT
$ATOM
$1INCH
$ADA
$GRT
$EOS
$SOL
$BNB"
2021-03-14 20:53:43,4,655,68,"#ETH #XRP #XVG #AAVE #VET #DOT #Doge #ADA #UNI #XTZ #TRX #FET #link #DGB #RDD #RVN #CHZ #HAI  #NEO #Mana #BAL #SNT #SXP #ONT #GAS #YFI #IOTA #IOST  #LTC #LRC #WTC #theta #STMX #FTM #BTC #LCC #Smart #ZEL #CXO
 @PundiXLabs #NPXS will be minting new millionaires this year. https://t.co/H7EoAc0xXK"
2021-03-14 20:53:41,3,322,65,"MASSIVE MASSIVE MASSIVE 😍 it gets better day after day 👏🏼👏🏼👏🏼 $KAI taking over the #crypto space  

#btc #eth $link $dot https://t.co/1ICKWrjdtV"
2021-03-14 20:53:31,0,111,104,hey $dot army! what is UP. UP because we going to 100$ during this LEG UP. #dot is such a JUICY buy atm I can't even... no I can't... I.. #btc https://t.co/sJi5mQhMMN
2021-03-14 20:53:18,0,198,338,@SecretsOfCrypto Thoughts on #Polkadot #DOT ?@SecretsOfCrypto
2021-03-14 20:53:04,0,80,112,$DOT Pull back ✅✅ #altcoins #ATH #ToTheMoon https://t.co/IhgxlsQ1YC
2021-03-14 20:51:59,0,502,79,"@TheCryptoLark ALTCOINS 
#bitcoin #Ethereum #dogecoin #polkadot #DeFi #Binance #Chainlink $link $btc $eth $dot https://t.co/IaYXGNdXxN"
2021-03-14 20:51:54,5,44,96,"Conservative price prediction for #dent #dentcoin $dent - based on fundamentals

$BTC $ETH $XRP $DOT $KSM $LINK $GRT $CHR $SXP  $VITE $COCOS $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $AXS $DEGO $SKL $SUSHI $ZIL $CHZ $MATIC $CHZ $DEGO $NKN $ANKR $AKRO $TROY $MBL https://t.co/HqH7lx16S9"
2021-03-14 20:51:36,0,4738,4386,$RISE #ieo #blockchain #dot #bounty #defi #Rise #RiseProtocol #RebaseToken #FrictionlessYield #Rebases #DynamicPeg #blackhole #AutoLiquidity #AutoRewards https://t.co/yXB8ErbXj8 https://t.co/2Ugwzeq3VL
2021-03-14 20:51:29,0,49,370,"Almost $0,012 🎯 $VRA 😎

*************
$btc #bitcoin                                         $ada $theta $xlm $eth $rsr $dot $hegic $snx $vet $zil $inj $grt #DOGE $LiT $KSM  $SFP $prom $cake $NFY $BNT $DENT $Cx $ENJ $UOS $SXP $CHZ $DEGO $AMB https://t.co/VX64eN2WvB"
2021-03-14 20:51:21,0,4738,4386,$RISE #ieo #blockchain #dot #bounty #defi #Rise #RiseProtocol #RebaseToken #FrictionlessYield #Rebases #DynamicPeg #blackhole #AutoLiquidity #AutoRewards https://t.co/yXB8ErbXj8 https://t.co/t9qXMsD0P0
2021-03-14 20:51:17,6,86,14,"On March 13th last year #Bitcoin dropped 40% and hit a low of $3.8k.

Today, March 13th, #BTC made a new all-time high of $60k. 

$BTC $DOT $Link $DBA https://t.co/zdrOdzl6NR"
2021-03-14 20:50:04,0,1,3255,"🔄 Prices update in $USD (1 hour):

$BTC - 60147.9 $  (+0.49 %)
$ETH - 1873.16 $  (+0.44 %)
$DOT - 36.91 $    (+0.15 %)
$ADA - 1.08 $     (-0.43 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-14 20:49:11,0,24,80,"#Graph #Blockchain ( #CNSX: #GBLC ) Announces Details of Altcoin Cryptocurrency Purchase and Staking Strategy with #Cardano / $ADA and #Polkadot / $DOT 

https://t.co/DWeQB7JMj9"
2021-03-14 20:49:10,29,103,244,"I have not done this in a while. Time for some fun. 

Price predictions hopium for 2022:

$BTC $65k
$ETH $7500
$LINK $437
$RSR $3
$OCEAN $33
$FET $12
$UNI $47
$SXP $58
$DGB $1
$BNB $200
$LEND $23
$VGX $29
$FTM $1.80
$ZIL $1.27
$XRP $5.75
$YFI $225k
$DOT $87

Bullish hopium 💨"
2021-03-14 20:48:12,2,16,114,"$DOT | #Bullish
Bouncing to the WICK right where I said it would, MAs!💪 

I want to see the price clear above this price range for confirmation!

✅Hard to see, but 10AM pulling up &amp; away from 20!🚀
✅RSI bounced right at my support, heading up!🔥
✅Stoch curving up! GO TIME!💥 https://t.co/1raCo0U3do"
2021-03-14 20:47:04,0,346,82,"$DOT is about to go parabolic 🚀 above $50 before mid April⌛️

Loading........

#BITCOIN #BTC #DOT #altcoin https://t.co/tmMyUDA7fm"
2021-03-14 20:45:57,0,170,71,@TheCryptoLark #Duck is low Cap for what is does its crazy!... look at #POLS #Duck has #DOT IDO'S pluse more!...
2021-03-14 20:44:48,4,104,1123,"$SAKE round #2. Lets go!

--
$cgg $paid $bdp $ern $yop $klv
$aapx $hapi $lpool $balpha $chz
$mod $cake $bnb $pols $dot $eth https://t.co/soqA6paxiE"
2021-03-14 20:43:50,71,23,2,"$DOT @Polkadot rap video volume 1

Music credits go to: https://t.co/lXtCXETEIt

$KSM @kusamanetwork @ParityTech @gavofyork https://t.co/89hnYICDSP"
2021-03-14 20:43:26,1,2227,1225,"Bought more $sha pre pump I’m getting in before the big pump can happen. Hedge my bets :)

$BTC $ADA $REN $ETH $SRK $LTC $UNI $ELA $DOGE $ankr 
$BNB $DOT $KCS $vet $fil $tel $enj
$chz $sxp $bch $aave $fet $vra"
2021-03-15 07:20:03,0,3,669,"$DOT has decreased 3.3% in the past 60 minutes. The current price of #DOT is $36.12. This was a decrease of $1.230.
#Crypto #Blockchain

03:20:03 • 03-15-2021"
2021-03-15 07:19:47,24,66,41,"You now can use $DOT to book +3M Travel Products Worldwide on https://t.co/CL8FxAXFXS - the world's first merchant to integrate #BinancePay

Pay with #DOT using @Binance Pay and Get 10% Cashback in Travel Credits until March 31st

#Travala $AVA @Polkadot @polkadotnews #Polkadot https://t.co/FH5SQUm91p"
2021-03-15 07:19:46,0,49,373,"$ENJ 🚀🚀🚀🚀🚀🚀🚀🚀🚀

Bitcoin 📉📉📉📉📉📉

*********************************

$ada $theta $xlm $eth $rsr $dot $hegic $snx $vet $zil $inj $grt #DOGE $LiT $KSM  $SFP $prom $cake $NFY $BNT $DENT $Cx $ENJ $UOS $SXP $CHZ $DEGO $AMB https://t.co/H7fZrNPHly"
2021-03-15 07:18:49,0,1995,11518,DOT long #dot #dotusdt
2021-03-15 07:18:19,32,6520,6276,"🏆 Volume Leaders on https://t.co/qihXWjOcFK

What's your fav?
🔹 $BTC @Bitcoin
🔹 $ETH @ethereum
🔹 $FIL @Filecoin
🔹 $CHZ @Chiliz
🔹 $DOT @Polkadot
🔹 $LTC @LTCFoundation
🔹 #BTT @BitTorrent"
2021-03-15 07:18:15,1,216,735,"$QKC It will stay green for several days 
.
.
.
$BTC $ETH $XRP $DOT $KSM $LINK $GRT $CHR $SXP $ROSE $VITE $COCOS $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $AXS $DEGO $SKL $SUSHI $ZIL $CHZ $MATIC $CHZ $DEGO $ANKR $AKRO $TROY $MBL $STMX $DREP https://t.co/aQPcfxgPej"
2021-03-15 07:17:03,0,30,12,@CryptoMichNL #DOT and #neo please
2021-03-15 07:17:02,0,49,373,"$THETA can’t wait! 🚀🚀🚀

*********************************

$ada $theta $xlm $eth $rsr $dot $hegic $snx $vet $zil $inj $grt #DOGE $LiT $KSM  $SFP $prom $cake $NFY $BNT $DENT $Cx $ENJ $UOS $SXP $CHZ $DEGO $AMB https://t.co/PBqJG1ulHy"
2021-03-15 07:16:12,0,14,10525,buy $DOT on #binance @ 36.0803 https://t.co/T8SknrFBar https://t.co/wkPwFbaTpO
2021-03-15 07:15:59,1,515,43,Polkadot $DOT prominently featured in new @WorldBank report on blockchains and cryptocurrencies. https://t.co/AVzM48YBmj https://t.co/kSP089tpPx
2021-03-15 07:14:38,0,1,3168,"🔄 Prices update in $USDT (1 hour):

$BTC - 58076.31 $      (-2.04 %)
$ETH - 1799.93 $       (-2.45 %)
$DOT - 35.94 $         (-4.02 %)
$ADA - 1.02 $          (-1.74 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-15 07:13:39,0,395,722,"@gregosuri $ATOM poised to be more valuable and sought after than $DOT    #COSMOS  Power, plus they have this @akashnet_  derived IBC to talk to everyone! All powered by $AKT"
2021-03-15 07:12:39,1,3,2032,"🔄 Prices update in $EUR (1 hour):

$BTC - 48649.9  € (-1.69 %)
$ETH - 1510.19  € (-2.19 %)
$DOT - 30.44  € (-2.78 %)
$ADA - 0.86  €  (-1.54 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-15 07:10:18,14,119,26,"❗️ @Burger_Swap $BURGER has launched several Liquidity Bonus Campaigns: $LINK, $DOT &amp; $CREAM!

👉https://t.co/P3nRm6lS3s

👉 https://t.co/3GEz6ZRRJp https://t.co/C0lcjCtLl6"
2021-03-15 07:09:30,0,1490,305,$VET and $VTHO are blasting off before the huge AMA on Tuesday 🚀 #uniswap #crypto #cryptocurrency #bitcoin #BTC #ethereum $ETH $LINK $USDT #USD $USD $LUNA $OCEAN $DOT $VGX $FET $RSR $XRP $ENJ $CHZ $DOGE #dogecoin #NFT #biden #stimulus #binance   #Huobi
2021-03-15 07:09:21,0,718,112,"Exactly why I only buy art I'm content with owning forever. If you're looking for a flip, just buy $ETH and sell EOY. Big lesson from 2017 was trying to time the market and not  hodling ETH. Although higher upside this cycle likely with $DOT $LINK #DeFi etc. ~dyor https://t.co/SyGBmCMksV"
2021-03-15 07:06:29,0,121,813,"@TheCryptoLark The deep reality: in 2021 it's impossible to profit by selling #bitcoin for fiat.

(How many I regret selling type tweets have you seen lately...I've seen LOTS).

#crypto $dot #defi #investing"
2021-03-15 07:05:28,0,653,418,"Correlation of price change over the last 200 hrs
#BTC #ETH #DOGE #BNB #LTC #ALGO #DOT #GRT #EGLD #DeFi #crypto #analyse https://t.co/f1PrVuFKD0"
2021-03-15 07:03:17,0,462,1460,@travalacom @polkadotnews @binance @Polkadot I should basically buy $Dot and hold and let it grow so I can pay for my vacation 👍.  My favorite coin too!
2021-03-15 07:01:26,1,618,184,$kyl Data Infrastructure for DeFi and Web 3.0 Powered by Polkadot $dot https://t.co/SxQDxW2BYq
2021-03-15 07:00:50,15,891,256,"Think twice about jumping ship from bluechips into the latest shiny objects. Can they really beat these?? 🤔

🏅 $ADA 40X'd off the bottom but double-digit-dollars are incoming

🏅 $VET 30X'd yes, but if it goes $1, that's 20 more X

🏅 $DOT Who DOESN'T think this'll go hundreds?"
2021-03-15 07:00:22,0,0,1985,"Top 5 Cryptocurrencies Prices

🔻 $BTC: $58,644.05 | Bitcoin -1.92% ☄☄
🔻 $ETH: $1,809.24 | Ethereum -2.75% ☄☄☄
🔻 $BNB: $258.32 | Binance Coin -2.09% ☄☄
⬆️ $USDT: $0.999822564 | Tether +0.04%
🔻 $DOT: $36.79 | Polkadot -2.50% ☄☄"
2021-03-15 07:00:16,0,400,17848,"#bitcoin #cryptocurrency #kriptopara
1 $BTC $58.644,05🔴3.95%
2 $ETH $1.809,24🔴4.75%
3 $BNB $258,32🔴5.06%
5 $DOT $36,7880🔴1.50%
7 $XRP $0,4376🔴4.07%
13 $XLM $0,3857🔴3.52%
26 $AVAX $28,7154🔴5.82%
36 $XTZ $3,8804🔴5.54%
77 $WAVES $9,6602🔴2.86%
84 $STX $1,1626🔴3.68%"
2021-03-15 06:59:46,0,1000,510,"The biggest defi gem is finally here! Team is launching it is the same team who launched Bloomberg index!
@dehive_finance
PreSale is on 24th of March. 500k tokens for sale
https://t.co/Lo1BnIrRcR
$UNI $YFI $DOT $SUSHI $FRM $VET $ZIL $ZRX $ZEC $XMR $ICX $LINK $XTZ $BTC $ETH"
2021-03-15 06:59:08,0,74,21,Do not panic! Buying from dips! $ADA $HBAR $BTC $SFP $DOT
2021-03-15 06:55:16,8,31,10,"Strike a balance between risk and reward in real time with FairSense AI.

Only on https://t.co/xaSRbCAXAE

#level01 #options #optionstrading #Forex $BTC $ETH $USDT $XRP $LINK $DOT $ADA $LTC $BCH https://t.co/971RSo9v3L"
2021-03-15 06:54:29,0,53,293,"@BaselQR Of course, if u just have a look at my posted prices prediction yesterday when $OM was at 0.40 areas. 40$ is my prediction from lowest 0.40 yesterday. Anyway lets hopes my prediction is the same as i used to predicted $Alpha and $XVS $Dot etc back few months ago.??💵💵💵"
